"","node_id","original_name","node_level","network_id","taxonomy_id","created_at","updated_at","taxonomy","taxonomy.id","taxonomy.name","taxonomy.ncbi","taxonomy.tsn","taxonomy.eol","taxonomy.bold","taxonomy.gbif","taxonomy.col","taxonomy.rank","taxonomy.created_at","taxonomy.updated_at"
"527",33566,"Cryptophagus schmidti","taxon",5013,8820,"2019-03-29T14:42:44.434Z","2019-03-29T14:42:44.434Z",NA,8820,"Cryptophagus schmidti",1587214,NA,3214539,496934,NA,NA,NA,"2019-03-28T20:28:53.759Z","2019-06-14T15:29:50.946Z"
"528",33567,"Atomaria punctithorax","taxon",5013,8821,"2019-03-29T14:42:44.477Z","2019-03-29T14:42:44.477Z",NA,8821,"Atomaria punctithorax",NA,NA,3214708,NA,6943215,NA,NA,"2019-03-28T20:28:53.835Z","2019-06-14T15:29:51.004Z"
"529",33568,"Megasternum boletophagum","taxon",5013,8822,"2019-03-29T14:42:44.517Z","2019-03-29T14:42:44.517Z",NA,8822,"Megasternum concinnum",1553560,722352,1174267,453594,1034338,"3f05d3c37548cc5ef4d4157e4dc99bdb","species","2019-03-28T20:28:53.894Z","2019-06-14T15:29:51.057Z"
"530",33569,"Corticarina fuscula","taxon",5013,8823,"2019-03-29T14:42:44.559Z","2019-03-29T14:42:44.559Z",NA,8823,"Hylesinus varius",141158,NA,52427357,749071,1239137,"e7d2a18933a8e5b1b53c0546b320055e","species","2019-03-28T20:28:53.972Z","2019-06-14T15:29:51.106Z"
"531",33570,"Cortinicara gibbosa","taxon",5013,8824,"2019-03-29T14:42:44.603Z","2019-03-29T14:42:44.603Z",NA,8824,"Cortinicara gibbosa",295911,NA,3484851,167775,4450783,NA,NA,"2019-03-28T20:28:54.042Z","2019-06-14T15:29:51.156Z"
"532",33571,"Enicmus histrio","taxon",5013,8825,"2019-03-29T14:42:44.644Z","2019-03-29T14:42:44.644Z",NA,8825,"Enicmus histrio",433042,NA,3484886,310121,4451090,NA,NA,"2019-03-28T20:28:54.114Z","2019-06-14T15:29:51.208Z"
"533",33572,"Enicmus transversus","taxon",5013,8826,"2019-03-29T14:42:44.687Z","2019-03-29T14:42:44.687Z",NA,8826,"Ips transversa",295915,NA,13483229,167776,5018581,"b82dfa77c4d5d763fbca4ce9863be34a","species","2019-03-28T20:28:54.200Z","2019-06-14T15:29:51.264Z"
"534",33573,"Lathridius lardarius","taxon",5013,8827,"2019-03-29T14:42:44.730Z","2019-03-29T14:42:44.730Z",NA,8827,"Lathridius lardarius",442099,NA,NA,NA,NA,NA,NA,"2019-03-28T20:28:54.278Z","2019-03-28T20:28:54.278Z"
"535",33574,"Liocyrtusa minuta","taxon",5013,8828,"2019-03-29T14:42:44.783Z","2019-03-29T14:42:44.783Z",NA,8828,"Liocyrtusa minuta",1588547,NA,3382619,312276,4447753,"da4b293cb486fcb3f8eca109db1840c3","species","2019-03-28T20:28:54.389Z","2019-06-14T15:29:51.364Z"
"536",33575,"Acrotona parvula","taxon",5013,8829,"2019-03-29T14:42:44.834Z","2019-03-29T14:42:44.834Z",NA,8829,"Acrotona parvula",1553025,NA,49871527,460534,6097685,"d0a25a6823d994cf120ab6070c6b7b58","species","2019-03-28T20:28:54.457Z","2019-06-14T15:29:51.413Z"
"537",33576,"Atheta fungi","taxon",5013,8830,"2019-03-29T14:42:44.880Z","2019-03-29T14:42:44.880Z",NA,8830,"Mocyta fungi",866054,724975,1043573,670619,1042443,"45e1f4546ea51ea5ea28997517427a63","species","2019-03-28T20:28:54.560Z","2019-06-14T15:29:51.462Z"
"538",33577,"Atheta laticollis","taxon",5013,8831,"2019-03-29T14:42:44.924Z","2019-03-29T14:42:44.924Z",NA,8831,"Atheta laticollis",346726,NA,3387999,167950,5874751,"15bf01dc2046fee564c0649d8787bc04","species","2019-03-28T20:28:54.641Z","2019-06-14T15:29:51.513Z"
"539",33578,"Atheta myrmecobia","taxon",5013,8832,"2019-03-29T14:42:44.966Z","2019-03-29T14:42:44.966Z",NA,8832,"Atheta myrmecobia",866034,NA,3388015,464347,5874761,NA,NA,"2019-03-28T20:28:54.761Z","2019-06-14T15:29:51.564Z"
"540",33579,"Atheta oblita","taxon",5013,8833,"2019-03-29T14:42:45.006Z","2019-03-29T14:42:45.006Z",NA,8833,"Atheta oblita",877799,NA,3388198,312710,6097466,"f0d69e86d4170c82f07b3c60c56c814d","species","2019-03-28T20:28:54.832Z","2019-06-14T15:29:51.614Z"
"541",33580,"Atheta orbata","taxon",5013,8834,"2019-03-29T14:42:45.070Z","2019-03-29T14:42:45.070Z",NA,8834,"Atheta orbata",1553024,NA,3388058,513851,6097433,NA,NA,"2019-03-28T20:28:54.923Z","2019-06-14T15:29:51.661Z"
"542",33581,"Bledius gallicus","taxon",5013,8835,"2019-03-29T14:42:45.113Z","2019-03-29T14:42:45.113Z",NA,8835,"Bledius gallicus",877820,692043,1044291,310136,1042278,"e39e87e08e5ffdf7915bb66242b4c72f","species","2019-03-28T20:28:55.011Z","2019-06-14T15:29:51.712Z"
"543",33582,"Eurygaster testudinaria","taxon",5013,8836,"2019-03-29T14:42:45.156Z","2019-03-29T14:42:45.156Z",NA,8836,"Eurygaster testudinaria",1134731,NA,3663213,380444,5758794,NA,NA,"2019-03-28T20:28:55.095Z","2019-06-14T15:29:51.763Z"
"544",33583,"Lepyrus capucinus","taxon",5013,8837,"2019-03-29T14:42:45.199Z","2019-03-29T14:42:45.199Z",NA,8837,"Lepyrus capucinus",202018,618262,51632874,396012,4291704,"7c50248125cbd5c1baa12fbed6346a50","species","2019-03-28T20:28:55.167Z","2019-06-14T15:29:52.066Z"
"545",33584,"Anthicus antherinus","taxon",5013,8838,"2019-03-29T14:42:45.245Z","2019-03-29T14:42:45.245Z",NA,8838,"Anthicus antherinus",347267,NA,3270617,167962,4458005,NA,NA,"2019-03-28T20:28:55.278Z","2019-06-14T15:29:52.122Z"
"546",33585,"Paratachys bistriatus","taxon",5013,8839,"2019-03-29T14:42:45.312Z","2019-03-29T14:42:45.312Z",NA,8839,"Tachys bistriatus",347432,NA,3467583,330019,9792543,"692e644c33546d1038b6d0da5f61c8e6","species","2019-03-28T20:28:55.357Z","2019-06-14T15:29:52.172Z"
"547",33586,"Atomaria analis","taxon",5013,8840,"2019-03-29T14:42:45.358Z","2019-03-29T14:42:45.358Z",NA,8840,"Atomaria analis",1587074,NA,3214688,534539,5749235,NA,NA,"2019-03-28T20:28:55.429Z","2019-06-14T15:29:52.225Z"
"548",33587,"Atomaria atricapilla","taxon",5013,8841,"2019-03-29T14:42:45.398Z","2019-03-29T14:42:45.398Z",NA,8841,"Atomaria atricapilla",346735,NA,3214685,167780,5749316,NA,NA,"2019-03-28T20:28:55.504Z","2019-06-14T15:29:52.285Z"
"549",33588,"Atomaria basalis","taxon",5013,8842,"2019-03-29T14:42:45.439Z","2019-03-29T14:42:45.439Z",NA,8842,"Atomaria basalis",1553129,NA,3214683,330105,5749270,NA,NA,"2019-03-28T20:28:55.579Z","2019-06-14T15:29:52.338Z"
"550",33589,"Atomaria sp1","taxon",5013,8843,"2019-03-29T14:42:45.481Z","2019-03-29T14:42:45.481Z",NA,8843,"Atomaria",295824,11195,2658226,87539,NA,"2bb6a4a2dc67df86309582015339c141","genus","2019-03-28T20:28:55.670Z","2019-06-14T15:29:52.389Z"
"551",33590,"Atomaria sp2","taxon",5013,8843,"2019-03-29T14:42:45.529Z","2019-03-29T14:42:45.529Z",NA,8843,"Atomaria",295824,11195,2658226,87539,NA,"2bb6a4a2dc67df86309582015339c141","genus","2019-03-28T20:28:55.670Z","2019-06-14T15:29:52.389Z"
"552",33591,"Megasternum obscurum","taxon",5013,8844,"2019-03-29T14:42:45.590Z","2019-03-29T14:42:45.590Z",NA,8844,"Dermestes obscurus",347399,NA,8951062,732612,7881525,"3f05d3c37548cc5ef4d4157e4dc99bdb","species","2019-03-28T20:28:55.747Z","2019-06-14T15:29:52.440Z"
"553",33594,"Amischa analis","taxon",5013,8847,"2019-03-29T14:42:45.745Z","2019-03-29T14:42:45.745Z",NA,8847,"Amischa analis",866022,725889,1042852,361987,1042204,"d4aecb7f2b68e79f30293cf9da22fd32","species","2019-03-28T20:28:55.996Z","2019-06-14T15:29:52.490Z"
"554",33595,"Amischa decipiens","taxon",5013,8848,"2019-03-29T14:42:45.805Z","2019-03-29T14:42:45.805Z",NA,8848,"Amischa decipiens",347264,NA,3389068,167944,5874744,"ecd8e823fb7110bcb2239287e9d8ce56","species","2019-03-28T20:28:56.067Z","2019-06-14T15:29:52.541Z"
"555",33596,"Anaulacaspis nigra","taxon",5013,8849,"2019-03-29T14:42:45.868Z","2019-03-29T14:42:45.868Z",NA,8849,"Anaulacaspis nigra",1553355,NA,49871565,527144,6097561,"a3eee677eab15d9f6970a1ea694c3b07","species","2019-03-28T20:28:56.142Z","2019-06-14T15:29:52.591Z"
"556",33597,"Anotylus hamatus","taxon",5013,8850,"2019-03-29T14:42:45.905Z","2019-03-29T14:42:45.905Z",NA,8850,"Anotylus hamatus",1143023,NA,3384429,785755,4440399,"e5bf623c0fd003afa17a1bcb90319ebf","species","2019-03-28T20:28:56.220Z","2019-06-14T15:29:52.894Z"
"557",33598,"Falagria thoracica","taxon",5013,8851,"2019-03-29T14:42:45.937Z","2019-03-29T14:42:45.937Z",NA,8851,"Falagria thoracica",NA,NA,21403036,NA,NA,NA,NA,"2019-03-28T20:28:56.296Z","2019-03-28T20:28:56.296Z"
"558",33599,"Falagrioma thoracica","taxon",5013,8852,"2019-03-29T14:42:46.018Z","2019-03-29T14:42:46.018Z",NA,8852,"Falagrioma thoracica",1587312,NA,3395804,530544,6097680,"bfc28b3076d80af8c9beebd54f05562b","species","2019-03-28T20:28:56.372Z","2019-06-14T15:29:52.991Z"
"559",33600,"Oxypoda brachyptera","taxon",5013,8853,"2019-03-29T14:42:46.069Z","2019-03-29T14:42:46.069Z",NA,8853,"Oxypoda brachyptera",1143081,NA,3391674,502960,6097518,"cb9e9b5812b09e3eace7520be7d40a79","species","2019-03-28T20:28:56.462Z","2019-06-14T15:29:53.296Z"
"560",33601,"Oxypoda exoleta","taxon",5013,8854,"2019-03-29T14:42:46.120Z","2019-03-29T14:42:46.120Z",NA,8854,"Oxypoda exoleta",1588334,NA,3391699,519385,6097508,"c69cf9fe05e72495a518e7e2cc89f4fc","species","2019-03-28T20:28:56.514Z","2019-06-14T15:29:53.346Z"
"561",33602,"Oxypoda formiceticola","taxon",5013,8855,"2019-03-29T14:42:46.169Z","2019-03-29T14:42:46.169Z",NA,8855,"Oxypoda formiceticola",1553626,NA,3391664,499622,6097500,"1fe5c0936e05addf4d0e0b5ab6f4e24b","species","2019-03-28T20:28:56.587Z","2019-06-14T15:29:53.647Z"
"562",33603,"Stenus nanus","taxon",5013,8856,"2019-03-29T14:42:46.215Z","2019-03-29T14:42:46.215Z",NA,8856,"Stenus nanus",1971865,113635,1035208,559665,1040460,"5974e66fc7e85ad6b8cea4f5ae795ca5","species","2019-03-28T20:28:56.710Z","2019-06-14T15:29:53.698Z"
"563",33604,"Tachyporus atriceps","taxon",5013,8857,"2019-03-29T14:42:46.267Z","2019-03-29T14:42:46.267Z",NA,8857,"Tachyporus atriceps",346858,NA,3392323,167758,4438612,"bec9783df7ef30f0e92729a51eb41887","species","2019-03-28T20:28:56.789Z","2019-06-14T15:29:53.746Z"
"564",33605,"Tachyporus tersus","taxon",5013,8858,"2019-03-29T14:42:46.323Z","2019-03-29T14:42:46.323Z",NA,8858,"Tachyporus tersus",879016,NA,3392340,361977,4438611,"b5ebca362f44730070e0493be971d1e1","species","2019-03-28T20:28:56.868Z","2019-06-14T15:29:53.804Z"
"565",33606,"Pelecopsis parallela","taxon",5013,8859,"2019-03-29T14:42:46.369Z","2019-03-29T14:42:46.369Z",NA,8859,"Pelecopsis parallela",1907031,864834,1191827,348460,2135658,"93c303fb190faa5f09c45f523b4462b0","species","2019-03-28T20:28:56.955Z","2019-06-14T15:29:53.856Z"
"566",33607,"Troxochrus scabriculus","taxon",5013,8860,"2019-03-29T14:42:46.438Z","2019-03-29T14:42:46.438Z",NA,8860,"Troxochrus scabriculus",1907113,869862,1192638,362054,2134295,"ede53b8e8795535097c44befbd347fa0","species","2019-03-28T20:28:57.071Z","2019-06-14T15:29:53.905Z"
"567",33608,"Atomaria nigriventris","taxon",5013,8861,"2019-03-29T14:42:46.495Z","2019-03-29T14:42:46.495Z",NA,8861,"Atomaria nigriventris",1587077,899508,3214703,312290,5749159,"2ea49818f3dead1c733c76ca460f76f0","species","2019-03-28T20:28:57.156Z","2019-06-14T15:29:53.955Z"
"568",33609,"Acrotrichis sitkaensis","taxon",5013,8862,"2019-03-29T14:42:46.532Z","2019-03-29T14:42:46.532Z",NA,8862,"Acrotrichis sitkaensis",346684,NA,3382755,167660,4435743,"4b0e28def257b0124cc4a3a24d5c2d44","species","2019-03-28T20:28:57.299Z","2019-06-14T15:29:54.007Z"
"569",33611,"Oligota pumilio","taxon",5013,8864,"2019-03-29T14:42:46.620Z","2019-03-29T14:42:46.620Z",NA,8864,"Oligota pumilio",1321689,NA,3387231,453498,4443455,"d808f8880e19fbbe4efaac8554ef6bf6","species","2019-03-28T20:28:57.483Z","2019-06-14T15:29:54.063Z"
"570",33612,"Oligota pusillima","taxon",5013,8865,"2019-03-29T14:42:46.655Z","2019-03-29T14:42:46.655Z",NA,8865,"Oligota pusillima",1553601,725925,1044490,286709,1040046,"bf789ee775275cb73846a55f06a2df2b","species","2019-03-28T20:28:57.574Z","2019-06-14T15:29:54.114Z"
"571",33613,"Acrotrichis fascicularis","taxon",5013,8866,"2019-03-29T14:42:46.699Z","2019-03-29T14:42:46.699Z",NA,8866,"Acrotrichis fascicularis",1553029,NA,3382761,191277,4435785,"a3a14396a49b77ab54bf4210e374d8e3","species","2019-03-28T20:28:57.651Z","2019-06-14T15:29:54.171Z"
"572",33614,"Mitostoma chrysomelas","taxon",5013,8867,"2019-03-29T14:42:46.743Z","2019-03-29T14:42:46.743Z",NA,8867,"Mitostoma chrysomelas",673248,NA,49807677,472164,4553296,NA,NA,"2019-03-28T20:28:57.732Z","2019-06-14T15:29:54.221Z"
"573",33615,"Lithobius aeruginosus","taxon",5013,8868,"2019-03-29T14:42:46.798Z","2019-03-29T14:42:46.798Z",NA,8868,"Lithobius aeruginosus",1147024,1087422,1033026,376049,2230112,"bb585955d431ca9bda8ab25533509324","species","2019-03-28T20:28:57.810Z","2019-06-14T15:29:54.271Z"
"574",33616,"Lithobius microps","taxon",5013,8869,"2019-03-29T14:42:46.892Z","2019-03-29T14:42:46.892Z",NA,8869,"Lithobius microps",1569488,1087426,356680,251441,2229915,"c51b4d4953bcc376a82a1ade512ea104","species","2019-03-28T20:28:57.906Z","2019-06-14T15:29:54.325Z"
"575",33617,"Polydesmus superus","taxon",5013,8870,"2019-03-29T14:42:46.943Z","2019-03-29T14:42:46.943Z",NA,8870,"Eubrachydesmus superus",NA,571290,14528313,NA,1020936,"4dbd1d2ea71941f6aea252ebb1816913","species","2019-03-28T20:28:58.004Z","2019-06-14T15:29:54.392Z"
"576",33618,"Lamyctes emarginatus","taxon",5013,8871,"2019-03-29T14:42:46.980Z","2019-03-29T14:42:46.980Z",NA,8871,"Lamyctes emarginatus",126940,1089712,309003,394063,2230973,"8a10d37571fcd3cf1187ea430c928b10","species","2019-03-28T20:28:58.097Z","2019-06-14T15:29:54.447Z"
"577",33619,"Lamyctes fulvicornis","taxon",5013,8872,"2019-03-29T14:42:47.050Z","2019-03-29T14:42:47.050Z",NA,8872,"Lamyctes fulvicornis",245722,NA,12423219,NA,NA,NA,NA,"2019-03-28T20:28:58.179Z","2019-03-28T20:28:58.179Z"
"578",33620,"Blaniulus guttulatus","taxon",5013,8873,"2019-03-29T14:42:47.095Z","2019-03-29T14:42:47.095Z",NA,8873,"Blaniulus guttulatus",1008838,570057,51547511,311646,1014383,"b5384d49eb814dc931b457e730065c09","species","2019-03-28T20:28:58.266Z","2019-06-14T15:29:54.541Z"
"579",33621,"Boreoiulus tenuis","taxon",5013,8874,"2019-03-29T14:42:47.169Z","2019-03-29T14:42:47.169Z",NA,8874,"Boreoiulus tenuis",1008840,NA,52223646,311648,1014399,"860a9120c8bb0e60f826d93b47fcff57","species","2019-03-28T20:28:58.353Z","2019-06-14T15:29:54.589Z"
"580",33622,"Polydesmus inconstans","taxon",5013,8875,"2019-03-29T14:42:47.212Z","2019-03-29T14:42:47.212Z",NA,8875,"Polydesmus inconstans",NA,571289,51849875,394087,1020795,"8a242d271447f4d87a5b2459ed6a59b5","species","2019-03-28T20:28:58.436Z","2019-06-14T15:29:54.639Z"
"581",33623,"Propolydesmus testaceus","taxon",5013,8876,"2019-03-29T14:42:47.254Z","2019-03-29T14:42:47.254Z",NA,8876,"Polydesmus testaceus",1569497,NA,52223761,708788,1020671,"ffa2183d452bcb4ac58aba97edd529d7","species","2019-03-28T20:28:58.550Z","2019-06-14T15:29:54.729Z"
"582",33624,"Lithobius piceus","taxon",5013,8877,"2019-03-29T14:42:47.305Z","2019-03-29T14:42:47.305Z",NA,8877,"Lithobius piceus",1569490,1087403,309478,251437,2230181,"4b020dfdd7bb493ebcc50b4ea12f0964","species","2019-03-28T20:28:58.630Z","2019-06-14T15:29:54.780Z"
"583",33625,"Forficula auricularia","taxon",5013,8878,"2019-03-29T14:42:47.350Z","2019-03-29T14:42:47.350Z",NA,8878,"Forficula auricularia",13068,186036,473785,174662,1419845,"60afcc3d96b8960319f7a7ef2569eac7","species","2019-03-28T20:28:58.717Z","2019-06-14T15:29:54.829Z"
"584",33626,"Cantharis fusca","taxon",5013,8879,"2019-03-29T14:42:47.439Z","2019-03-29T14:42:47.439Z",NA,8879,"Cantharis fusca",433531,NA,52391877,309963,5743995,NA,NA,"2019-03-28T20:28:58.806Z","2019-06-14T15:29:54.888Z"
"585",33627,"Amara aulica","taxon",5013,8880,"2019-03-29T14:42:47.492Z","2019-03-29T14:42:47.492Z",NA,8880,"Amara aulica",536885,110848,1017541,330150,1035194,"c161477c133a7cf2785e171f96d01904","species","2019-03-28T20:28:58.897Z","2019-06-14T15:29:54.940Z"
"586",33628,"Amara equestris","taxon",5013,8881,"2019-03-29T14:42:47.539Z","2019-03-29T14:42:47.539Z",NA,8881,"Amara equestris",272009,NA,3466373,494806,4472993,"1d53360a749b6179bc0d204e6606325a","species","2019-03-28T20:28:58.977Z","2019-06-14T15:29:54.989Z"
"587",33629,"Calathus fuscipes","taxon",5013,8882,"2019-03-29T14:42:47.592Z","2019-03-29T14:42:47.592Z",NA,8882,"Calathus fuscipes",127480,110841,1035485,169416,4988363,"c946ae5fcda10dba06b6eb87443bec61","species","2019-03-28T20:28:59.056Z","2019-06-14T15:29:55.039Z"
"588",33630,"Cicindela campestris","taxon",5013,8883,"2019-03-29T14:42:47.646Z","2019-03-29T14:42:47.646Z",NA,8883,"Cicindela campestris",150234,NA,2869562,312549,4480485,"32a86bb741dee5f2c064a1862dff77dd","species","2019-03-28T20:28:59.137Z","2019-06-14T15:29:55.103Z"
"589",33631,"Harpalus rufipes","taxon",5013,8884,"2019-03-29T14:42:47.689Z","2019-03-29T14:42:47.689Z",NA,8884,"Harpalus rufipes",247442,111206,46900779,247512,9251010,"0034833298e56a7a559add7ad5ed8696","species","2019-03-28T20:28:59.233Z","2019-06-14T15:29:55.155Z"
"590",33632,"Nebria brevicollis","taxon",5013,8885,"2019-03-29T14:42:47.744Z","2019-03-29T14:42:47.744Z",NA,8885,"Nebria brevicollis",110024,109509,129750,167828,1035578,"eae41e3fea0957b385aa24d824a361bf","species","2019-03-28T20:28:59.306Z","2019-06-14T15:29:55.205Z"
"591",33633,"Ophonus ardosiacus","taxon",5013,8886,"2019-03-29T14:42:47.803Z","2019-03-29T14:42:47.803Z",NA,8886,"Ophonus ardosiacus",247415,NA,3474798,171402,4475099,"97d8194deb85214aa3dcb2c47aeb5851","species","2019-03-28T20:28:59.380Z","2019-06-14T15:29:55.254Z"
"592",33634,"Ophonus stictus","taxon",5013,8887,"2019-03-29T14:42:47.843Z","2019-03-29T14:42:47.843Z",NA,8887,"Ophonus stictus",247425,NA,49871978,171405,4475106,"0034833298e56a7a559add7ad5ed8696","species","2019-03-28T20:28:59.481Z","2019-06-14T15:29:55.305Z"
"593",33636,"Pterostichus melanarius","taxon",5013,8889,"2019-03-29T14:42:47.964Z","2019-03-29T14:42:47.964Z",NA,8889,"Pterostichus melanarius",60768,110516,1170994,24718,7856746,"c341af6b6fd5f29d47b51002402767d3","species","2019-03-28T20:28:59.632Z","2019-06-14T15:29:55.361Z"
"594",33637,"Agrypnus murinus","taxon",5013,8890,"2019-03-29T14:42:48.003Z","2019-03-29T14:42:48.003Z",NA,8890,"Agrypnus murinus",195168,NA,52391766,167194,4428942,NA,NA,"2019-03-28T20:28:59.707Z","2019-06-14T15:29:55.415Z"
"595",33638,"Hemicrepidius hirtus","taxon",5013,8891,"2019-03-29T14:42:48.043Z","2019-03-29T14:42:48.043Z",NA,8891,"Hemicrepidius hirtus",1132043,NA,3264789,330317,4429353,NA,NA,"2019-03-28T20:28:59.813Z","2019-06-14T15:29:55.464Z"
"596",33639,"Amphimallon solstitiale","taxon",5013,8892,"2019-03-29T14:42:48.082Z","2019-03-29T14:42:48.082Z",NA,8892,"Amphimallon solstitiale",360071,NA,3257768,79499,1063891,"1490a8c2726f374c4e27f7b73bf6dc8b","species","2019-03-28T20:28:59.893Z","2019-06-14T15:29:55.514Z"
"597",33640,"Silpha obscura","taxon",5013,8893,"2019-03-29T14:42:48.118Z","2019-03-29T14:42:48.118Z",NA,8893,"Silpha obscura",290670,1014350,3383805,501866,4448375,"b6cc57ec664532f05317033abd340663","species","2019-03-28T20:28:59.981Z","2019-06-14T15:29:55.565Z"
"598",33641,"Silpha tristis","taxon",5013,8894,"2019-03-29T14:42:48.154Z","2019-03-29T14:42:48.154Z",NA,8894,"Silpha tristis",414935,1014352,3383802,226205,4448396,"a61dfb53bef748e4e4182bf8b12224f8","species","2019-03-28T20:29:00.062Z","2019-06-14T15:29:55.613Z"
"599",33642,"Ocypus aeneocephalus","taxon",5013,8895,"2019-03-29T14:42:48.213Z","2019-03-29T14:42:48.213Z",NA,8895,"Ocypus aeneocephalus",878166,NA,3391388,530545,5746111,"07106ca7b868ab294b926500ca741d24","species","2019-03-28T20:29:00.152Z","2019-06-14T15:29:55.664Z"
"600",33643,"Ocypus brunnipes","taxon",5013,8896,"2019-03-29T14:42:48.263Z","2019-03-29T14:42:48.263Z",NA,8896,"Ocypus brunnipes",1553593,NA,3391387,499637,5746165,"7187d451896d009213dc0447baaadd55","species","2019-03-28T20:29:00.229Z","2019-06-14T15:29:55.713Z"
"601",33644,"Ocypus nitens","taxon",5013,8897,"2019-03-29T14:42:48.302Z","2019-03-29T14:42:48.302Z",NA,8897,"Ocypus nitens",1553595,NA,3391390,560472,7448446,"757265d6acb9bd889a1824c24e9ef2e5","species","2019-03-28T20:29:00.313Z","2019-06-14T15:29:55.765Z"
"602",33645,"Philonthus carbonarius","taxon",5013,8898,"2019-03-29T14:42:48.334Z","2019-03-29T14:42:48.334Z",NA,8898,"Philonthus carbonarius",878352,NA,3387331,309374,4437051,"c4d79d231e8360336a9ad061ad4ab9d9","species","2019-03-28T20:29:00.389Z","2019-06-14T15:29:55.814Z"
"603",33646,"Philonthus succicola","taxon",5013,8899,"2019-03-29T14:42:48.388Z","2019-03-29T14:42:48.388Z",NA,8899,"Philonthus succicola",878363,NA,3387315,330326,4437073,"b8986751de43afd9ca8a0b7e5f611dc2","species","2019-03-28T20:29:00.462Z","2019-06-14T15:29:55.865Z"
"604",33647,"Platydracus stercorarius","taxon",5013,8900,"2019-03-29T14:42:48.422Z","2019-03-29T14:42:48.422Z",NA,8900,"Platydracus stercorarius",1588385,NA,3391839,345965,4437360,"8673db082de080dc6943b0ff71d572f7","species","2019-03-28T20:29:00.542Z","2019-06-14T15:29:55.914Z"
"605",33648,"Quedius curtipennis","taxon",5013,8901,"2019-03-29T14:42:48.454Z","2019-03-29T14:42:48.454Z",NA,8901,"Quedius curtipennis",346840,NA,3390820,471015,4436603,"b72e73350c8b1f8dbbf3188a3f837d3a","species","2019-03-28T20:29:00.614Z","2019-06-14T15:29:55.963Z"
"606",33649,"Ocypus melanarius","taxon",5013,8902,"2019-03-29T14:42:48.483Z","2019-03-29T14:42:48.483Z",NA,8902,"Ocypus melanarius",879018,NA,19519263,NA,NA,NA,NA,"2019-03-28T20:29:00.689Z","2019-03-28T20:29:00.689Z"
"607",33650,"Tasgius melanarius","taxon",5013,8903,"2019-03-29T14:42:48.511Z","2019-03-29T14:42:48.511Z",NA,8903,"Tasgius melanarius",879018,NA,3393185,361289,4437532,"f0d99eaf9d9bfac6f5ad2f0e0b37303c","species","2019-03-28T20:29:00.765Z","2019-06-14T15:29:56.062Z"
"608",33651,"Ocypus pedator","taxon",5013,8904,"2019-03-29T14:42:48.552Z","2019-03-29T14:42:48.552Z",NA,8904,"Tasgius pedator",875680,NA,3393188,654358,4437564,"22673b47024e4fb5636f93f388c73f99","species","2019-03-28T20:29:00.833Z","2019-06-14T15:29:56.116Z"
"609",33652,"Dyschirius globosus","taxon",5013,8905,"2019-03-29T14:42:48.603Z","2019-03-29T14:42:48.603Z",NA,8905,"Dyschirius globosus",304361,931939,3471978,282683,5873524,"2e33921fa9cca3ac8fcc0c3eadfcae3d","species","2019-03-28T20:29:00.906Z","2019-06-14T15:29:56.162Z"
"610",33653,"Ptomaphagus subvillosus","taxon",5013,8906,"2019-03-29T14:42:48.642Z","2019-03-29T14:42:48.642Z",NA,8906,"Ptomaphagus subvillosus",878396,NA,3381231,372515,4447337,"d4d96fdfee023ac8c31cd5d88a5b2f10","species","2019-03-28T20:29:00.995Z","2019-06-14T15:29:56.213Z"
"611",33654,"Sciodrepoides watsoni","taxon",5013,8907,"2019-03-29T14:42:48.685Z","2019-03-29T14:42:48.685Z",NA,8907,"Sciodrepoides watsoni",651990,933588,3483142,246923,4445042,"7c41974a46b34eeb426d34186b6e7563","species","2019-03-28T20:29:01.074Z","2019-06-14T15:29:56.263Z"
"612",33655,"Aleochara bilineata","taxon",5013,8908,"2019-03-29T14:42:48.732Z","2019-03-29T14:42:48.732Z",NA,8908,"Aleochara bilineata",135921,725334,981885,71379,1040723,"f9a01be04133d8062c272424c1d79991","species","2019-03-28T20:29:01.150Z","2019-06-14T15:29:56.349Z"
"613",33656,"Aleochara ruficornis","taxon",5013,8909,"2019-03-29T14:42:48.781Z","2019-03-29T14:42:48.781Z",NA,8909,"Aleochara ruficornis",NA,NA,3388461,648714,6097661,"07cc30d6164203a9c0ca664c834fc9b2","species","2019-03-28T20:29:01.229Z","2019-06-14T15:29:56.397Z"
"614",33657,"Pycnota paradoxa","taxon",5013,8910,"2019-03-29T14:42:48.821Z","2019-03-29T14:42:48.821Z",NA,8910,"Pycnota paradoxa",NA,NA,52448476,453500,6097412,"e320a6b9cf43aee96cf59ba6b888fbc6","species","2019-03-28T20:29:01.307Z","2019-06-14T15:29:56.445Z"
"615",33659,"Liparus coronatus","taxon",5013,8912,"2019-03-29T14:42:48.913Z","2019-03-29T14:42:48.913Z",NA,8912,"Liparus coronatus",202026,NA,52392440,398250,5018189,"358938c08292adfa740120048ac5d075","species","2019-03-28T20:29:01.497Z","2019-06-14T15:29:56.497Z"
"616",33660,"Orius minutus","taxon",5013,8913,"2019-03-29T14:42:48.953Z","2019-03-29T14:42:48.953Z",NA,8913,"Orius minutus",82744,106966,610259,174410,2020897,"dea37bc834c1306344334dbffac5f781","species","2019-03-28T20:29:01.575Z","2019-06-14T15:29:56.546Z"
