Class,Family,Order,Group,Collection_Method,Plant,Date_Collected,Island,Site,Working_Name,Species_Name,Stage,Sex,Length_mm,Width_mm,Height_mm,Shape,Pi,Volume_mm3,Volume_ml,Mass_g,Mass_mg,Total_Mass_mg,Difference_Mass_Wieght,Femur.length.mm,Femur.width.mm,Femur.height.mm,Tibia.length.mm,Tibia.width.mm,Tibia.height.mm,Scale_Weight_mg,Scale,Box.Number,Column,Row,Notes,Measurer,Femur_Vol_mm3,Femur_Vol_ml,Femur_Mass_g,Femur_Mass_mg,Tibia_Vol_mm3,Tibia_Vol_ml,Tibia_Mass_g,Tibia_Mass_mg
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.soldier,Pheidole_megacephala,Solider,,3.2,1.1,0.6,Ellipsoid,3.141592,1.105840384,0.00110584,0.001216424,1.216424422,1.216424422,4,,,,,,,1.272,Micro,1,E,3,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.soldier,Pheidole_megacephala,Solider,,3.2,1,0.6,Ellipsoid,3.141592,1.00530944,0.001005309,0.00110584,1.105840384,1.105840384,5,,,,,,,1.168,Micro,1,E,5,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.soldier,Pheidole_megacephala,Solider,,3.3,1,0.5,Ellipsoid,3.141592,0.8639378,0.000863938,0.000950332,0.95033158,0.95033158,3,,,,,,,0.977,Micro,1,F,1,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.soldier,Pheidole_megacephala,Solider,,3.3,1,0.5,Ellipsoid,3.141592,0.8639378,0.000863938,0.000950332,0.95033158,0.95033158,24,,,,,,,1.252,Micro,1,E,5,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.soldier,Pheidole_megacephala,Solider,,3.3,1,0.4,Ellipsoid,3.141592,0.69115024,0.00069115,0.000760265,0.760265264,0.760265264,47,,,,,,,1.426,Micro,1,J,1,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.soldier,Pheidole_megacephala,Solider,,3.4,1.4,0.6,Ellipsoid,3.141592,1.495397792,0.001495398,0.001644938,1.644937571,1.644937571,-40,,,,,,,1.172,Micro,1,C,1,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.soldier,Pheidole_megacephala,Solider,,3.4,1.2,0.4,Ellipsoid,3.141592,0.854513024,0.000854513,0.000939964,0.939964326,0.939964326,20,,,,,,,1.173,Micro,1,F,1,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.soldier,Pheidole_megacephala,Solider,,3.4,1,0.6,Ellipsoid,3.141592,1.06814128,0.001068141,0.001174955,1.174955408,1.174955408,20,,,,,,,1.46,Micro,1,J,5,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.soldier,Pheidole_megacephala,Solider,,3.5,1.3,0.7,Ellipsoid,3.141592,1.667661753,0.001667662,0.001834428,1.834427929,1.834427929,-12,,,,,,,1.632,Micro,1,F,1,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.soldier,Pheidole_megacephala,Solider,,3.5,1,0.4,Ellipsoid,3.141592,0.733038133,0.000733038,0.000806342,0.806341947,0.806341947,34,,,,,,,1.215,Micro,1,E,5,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.soldier,Pheidole_megacephala,Solider,,3.5,1.1,0.4,Ellipsoid,3.141592,0.806341947,0.000806342,0.000886976,0.886976141,0.886976141,33,,,,,,,1.315,Micro,1,J,1,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.soldier,Pheidole_megacephala,Solider,,3.5,1.1,0.7,Ellipsoid,3.141592,1.411098407,0.001411098,0.001552208,1.552208247,1.552208247,-5,,,,,,,1.48,Micro,1,J,1,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.soldier,Pheidole_megacephala,Solider,,3.6,1.3,0.3,Ellipsoid,3.141592,0.735132528,0.000735133,0.000808646,0.808645781,0.808645781,37,,,,,,,1.292,Micro,1,F,1,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.soldier,Pheidole_megacephala,Solider,,3.6,1,0.5,Ellipsoid,3.141592,0.9424776,0.000942478,0.001036725,1.03672536,1.03672536,35,,,,,,,1.604,Micro,1,J,1,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.soldier,Pheidole_megacephala,Solider,,3.9,1.1,0.5,Ellipsoid,3.141592,1.12311914,0.001123119,0.001235431,1.235431054,1.235431054,17,,,,,,,1.497,Micro,1,E,5,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.soldier,Pheidole_megacephala,Solider,,4,0.9,0.5,Ellipsoid,3.141592,0.9424776,0.000942478,0.001036725,1.03672536,1.03672536,39,,,,,,,1.7,Micro,1,E,3,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.soldier,Pheidole_megacephala,Solider,,4.1,1,0.6,Ellipsoid,3.141592,1.28805272,0.001288053,0.001416858,1.416857992,1.416857992,9,,,,,,,1.555,Micro,1,E,3,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.soldier,Pheidole_megacephala,Solider,,4.2,1,0.7,Ellipsoid,3.141592,1.53938008,0.00153938,0.001693318,1.693318088,1.693318088,-17,,,,,,,1.442,Micro,1,E,3,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.soldier,Pheidole_megacephala,Solider,,4.4,1.2,0.6,Ellipsoid,3.141592,1.658760576,0.001658761,0.001824637,1.824636634,1.824636634,-14,,,,,,,1.601,Micro,1,J,1,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.queen,Pheidole_megacephala,Queen,,5.5,1.7,1,Ellipsoid,3.141592,4.895647533,0.004895648,0.005385212,5.385212287,5.385212287,-11,,,,,,,4.836,Micro,1,E,5,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.queen,Pheidole_megacephala,Queen,,6,2.1,1.3,Ellipsoid,3.141592,8.57654616,0.008576546,0.009434201,9.434200776,9.434200776,-32,,,,,,,7.15,Micro,1,E,5,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.queen,Pheidole_megacephala,Queen,,6.5,1.9,1.2,Ellipsoid,3.141592,7.75973224,0.007759732,0.008535705,8.535705464,8.535705464,-27,,,,,,,6.722,Micro,1,F,1,only one in the vial,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.queen,Pheidole_megacephala,Queen,,6.9,2,1.5,Ellipsoid,3.141592,10.8384924,0.010838492,0.011922342,11.92234164,11.92234164,-46,,,,,,,8.186,Micro,1,E,5,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.queen,Pheidole_megacephala,Queen,,7,2,1.2,Ellipsoid,3.141592,8.7964576,0.008796458,0.009676103,9.67610336,9.67610336,-58,,,,,,,6.113,Micro,1,J,1,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Pheidole.megacephala.queen,Pheidole_megacephala,Queen,,7.3,2.2,1.7,Ellipsoid,3.141592,14.2952908,0.014295291,0.01572482,15.72481988,15.72481988,-58,,,,,,,9.93,Micro,1,J,1,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Odontomachus.male,Strumigenys_emmae,Male,,1,0.3,0.3,Ellipsoid,3.141592,0.04712388,4.71E-05,5.18E-05,0.051836268,0.051836268,26,,,,,,,0.07,Micro,3,G,9,Wing fell off,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Odontomachus.worker,Strumigenys_emmae,Worker,,1,0.25,0.2,Ellipsoid,3.141592,0.026179933,2.62E-05,2.88E-05,0.028797927,0.028797927,-7,,,,,,,0.027,Micro,2,D,4,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Odontomachus.worker,Strumigenys_emmae,Worker,,1.3,0.225,0.2,Ellipsoid,3.141592,0.030630522,3.06E-05,3.37E-05,0.033693574,0.033693574,13,,,,,,,0.0387,Micro,2,C,2,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Odontomachus.worker,Strumigenys_emmae,Worker,,1.4,0.3,0.2,Ellipsoid,3.141592,0.043982288,4.40E-05,4.84E-05,0.048380517,0.048380517,-88,,,,,,,0.0258,Micro,2,C,2,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Odontomachus.worker,Strumigenys_emmae,Worker,,1.4,0.25,0.2,Ellipsoid,3.141592,0.036651907,3.67E-05,4.03E-05,0.040317097,0.040317097,-124,,,,,,,0.018,Micro,2,C,2,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Odontomachus.worker,Strumigenys_emmae,Worker,,1.5,0.25,0.2,Ellipsoid,3.141592,0.0392699,3.93E-05,4.32E-05,0.04319689,0.04319689,35,,,,,,,0.0662,Micro,1,D,1,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Odontomachus.worker,Strumigenys_emmae,Worker,,1.5,0.3,0.25,Ellipsoid,3.141592,0.05890485,5.89E-05,6.48E-05,0.064795335,0.064795335,-131,,,,,,,0.028,Micro,2,C,2,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Odontomachus.worker,Strumigenys_emmae,Worker,,1.5,0.25,0.2,Ellipsoid,3.141592,0.0392699,3.93E-05,4.32E-05,0.04319689,0.04319689,-159,,,,,,,0.0167,Micro,2,C,2,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Odontomachus.worker,Strumigenys_emmae,Worker,,1.5,0.25,0.2,Ellipsoid,3.141592,0.0392699,3.93E-05,4.32E-05,0.04319689,0.04319689,-237,,,,,,,0.0128,Micro,2,C,2,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Odontomachus.worker,Strumigenys_emmae,Worker,,1.5,0.3,0.25,Ellipsoid,3.141592,0.05890485,5.89E-05,6.48E-05,0.064795335,0.064795335,-169,,,,,,,0.0241,Micro,2,L,9,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Odontomachus.worker,Strumigenys_emmae,Worker,,1.5,0.3,0.2,Ellipsoid,3.141592,0.04712388,4.71E-05,5.18E-05,0.051836268,0.051836268,-99,,,,,,,0.026,Micro,2,J,7,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Odontomachus.worker,Strumigenys_emmae,Worker,,1.6,0.325,0.2,Ellipsoid,3.141592,0.054454261,5.45E-05,5.99E-05,0.059899687,0.059899687,-80,,,,,,,0.0333,Micro,2,C,2,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllophopsis.Sechellenis.worker,Syllophopsis_sechellensis,Worker,,0.8,0.2,0.2,Ellipsoid,3.141592,0.016755157,1.68E-05,1.84E-05,0.018430673,0.018430673,-90,,,,,,,0.0097,Micro,1,A,3,Missing head+abdomen,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,0.8,0.2,0.3,Ellipsoid,3.141592,0.025132736,2.51E-05,2.76E-05,0.02764601,0.02764601,#VALUE!,,,,,,,lost during weighing,Micro,1,D,2,lost during weighing,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,0.9,0.4,0.3,Ellipsoid,3.141592,0.056548656,5.65E-05,6.22E-05,0.062203522,0.062203522,42,,,,,,,0.107,Micro,1,J,4,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1,0.1,0.3,Ellipsoid,3.141592,0.01570796,1.57E-05,1.73E-05,0.017278756,0.017278756,18,,,,,,,0.021,Micro,1,D,2,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1,0.2,0.3,Ellipsoid,3.141592,0.03141592,3.14E-05,3.46E-05,0.034557512,0.034557512,42,,,,,,,0.06,Micro,1,J,4,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.2,0.3,Ellipsoid,3.141592,0.034557512,3.46E-05,3.80E-05,0.038013263,0.038013263,81,,,,,,,0.204,Micro,1,D,2,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.3,0.3,Ellipsoid,3.141592,0.051836268,5.18E-05,5.70E-05,0.057019895,0.057019895,21,,,,,,,0.072,Micro,1,J,4,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.3,0.2,Ellipsoid,3.141592,0.034557512,3.46E-05,3.80E-05,0.038013263,0.038013263,46,,,,,,,0.071,Micro,1,J,4,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.2,0.2,Ellipsoid,3.141592,0.023038341,2.30E-05,2.53E-05,0.025342175,0.025342175,#VALUE!,,,,,,,lost during weighing,Micro,1,J,4,lost during weighing,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.3,0.3,Ellipsoid,3.141592,0.051836268,5.18E-05,5.70E-05,0.057019895,0.057019895,17,,,,,,,0.069,Micro,1,J,4,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.3,0.3,Ellipsoid,3.141592,0.051836268,5.18E-05,5.70E-05,0.057019895,0.057019895,33,,,,,,,0.085,Micro,1,J,4,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.3,0.2,Ellipsoid,3.141592,0.034557512,3.46E-05,3.80E-05,0.038013263,0.038013263,70,,,,,,,0.127,Micro,1,J,4,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.4,0.2,Ellipsoid,3.141592,0.046076683,4.61E-05,5.07E-05,0.050684351,0.050684351,49,,,,,,,0.1,Micro,1,J,4,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.3,0.4,Ellipsoid,3.141592,0.069115024,6.91E-05,7.60E-05,0.076026526,0.076026526,8,,,,,,,0.083,Micro,1,J,4,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.2,0.3,Ellipsoid,3.141592,0.034557512,3.46E-05,3.80E-05,0.038013263,0.038013263,37,,,,,,,0.06,Micro,1,J,4,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.2,0.1,0.4,Ellipsoid,3.141592,0.025132736,2.51E-05,2.76E-05,0.02764601,0.02764601,11,,,,,,,0.031,Micro,1,D,2,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.2,0.3,0.2,Ellipsoid,3.141592,0.037699104,3.77E-05,4.15E-05,0.041469014,0.041469014,68,,,,,,,0.129,Micro,1,J,4,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.3,0.1,0.3,Ellipsoid,3.141592,0.020420348,2.04E-05,2.25E-05,0.022462383,0.022462383,-18,,,,,,,0.019,Micro,1,D,2,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.3,0.2,0.4,Ellipsoid,3.141592,0.054454261,5.45E-05,5.99E-05,0.059899687,0.059899687,23,,,,,,,0.078,Micro,1,J,4,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.3,0.3,0.3,Ellipsoid,3.141592,0.061261044,6.13E-05,6.74E-05,0.067387148,0.067387148,15,,,,,,,0.079,Micro,1,J,4,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.3,0.3,0.2,Ellipsoid,3.141592,0.040840696,4.08E-05,4.49E-05,0.044924766,0.044924766,59,,,,,,,0.11,Micro,1,J,4,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllophopsis.Sechellenis.worker,Syllophopsis_sechellensis,Worker,,1.4,0.25,2,Ellipsoid,3.141592,0.366519067,0.000366519,0.000403171,0.403170973,0.403170973,-1775,,,,,,,0.0215,Micro,1,C,2,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllophopsis.Sechellenis.worker,Syllophopsis_sechellensis,Worker,,1.5,0.2,0.2,Ellipsoid,3.141592,0.03141592,3.14E-05,3.46E-05,0.034557512,0.034557512,16,,,,,,,0.0413,Micro,1,A,7,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllophopsis.Sechellenis.worker,Syllophopsis_sechellensis,Worker,,1.6,0.3,0.3,Ellipsoid,3.141592,0.075398208,7.54E-05,8.29E-05,0.082938029,0.082938029,-155,,,,,,,0.0325,Micro,2,O,7,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllophopsis.Sechellenis.worker,Syllophopsis_sechellensis,Worker,,1.6,0.3,0.3,Ellipsoid,3.141592,0.075398208,7.54E-05,8.29E-05,0.082938029,0.082938029,-91,,,,,,,0.0435,Micro,1,A,3,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllophopsis.Sechellenis.worker,Syllophopsis_sechellensis,Worker,,1.7,0.3,0.3,Ellipsoid,3.141592,0.080110596,8.01E-05,8.81E-05,0.088121656,0.088121656,-158,,,,,,,0.0341,Micro,1,A,3,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.7,0.1,0.4,Ellipsoid,3.141592,0.035604709,3.56E-05,3.92E-05,0.03916518,0.03916518,-292,,,,,,,0.01,Micro,1,D,2,,IH,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Syllophopsis.Sechellenis.queen,Syllophopsis_sechellensis,Queen,,1.9,0.3,0.4,Ellipsoid,3.141592,0.119380496,0.00011938,0.000131319,0.131318546,0.131318546,-228,,,,,,,0.04,Micro,2,C,1,broken,GT,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tapinoma.melanocephalum.worker,Tapinoma_melanocephalum,Worker,,1.1,0.35,0.25,Ellipsoid,3.141592,0.050396372,5.04E-05,5.54E-05,0.055436009,0.055436009,-404,,,,,,,0.011,Micro,1,C,8,pupae?,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tapinoma.Melanocephalum.Queen,Tapinoma_melanocephalum,Queen,,1.3,0.4,0.1,Ellipsoid,3.141592,0.027227131,2.72E-05,2.99E-05,0.029949844,0.029949844,-316,,,,,,,0.0072,Micro,2,L,8,,GT,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tapinoma.Melanocephalum.Queen,Tapinoma_melanocephalum,Queen,,1.6,0.35,0.15,Ellipsoid,3.141592,0.043982288,4.40E-05,4.84E-05,0.048380517,0.048380517,#DIV/0!,,,,,,,,Micro,2,L,8,,GT,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tapinoma.Melanocephalum.Queen,Tapinoma_melanocephalum,Queen,,2,0.5,0.15,Ellipsoid,3.141592,0.0785398,7.85E-05,8.64E-05,0.08639378,0.08639378,24,,,,,,,0.1138,Micro,2,L,8,,GT,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tapinoma.Melanocephalum.Queen,Tapinoma_melanocephalum,Queen,,2.5,0.6,0.3,Ellipsoid,3.141592,0.2356194,0.000235619,0.000259181,0.25918134,0.25918134,-62,,,,,,,0.16,Micro,2,L,8,,GT,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tapinoma.melanocephalum.worker,Tapinoma_melanocephalum,Worker,,2.8,0.5,0.4,Ellipsoid,3.141592,0.293215253,0.000293215,0.000322537,0.322536779,0.322536779,-221,,,,,,,0.1006,Micro,1,C,7,,MO,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.6,0.7,0.5,Ellipsoid,3.141592,0.476474787,0.000476475,0.000524122,0.524122265,0.524122265,-19,,,,,,,0.441,Micro,1,M,3,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.7,0.5,0.6,Ellipsoid,3.141592,0.42411492,0.000424115,0.000466526,0.466526412,0.466526412,9,,,,,,,0.5126,Micro,1,M,3,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.7,0.5,0.5,Ellipsoid,3.141592,0.3534291,0.000353429,0.000388772,0.38877201,0.38877201,15,,,,,,,0.4587,Micro,1,M,3,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.8,0.7,0.5,Ellipsoid,3.141592,0.513126693,0.000513127,0.000564439,0.564439363,0.564439363,-16,,,,,,,0.4879,Micro,1,M,3,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.8,0.5,0.5,Ellipsoid,3.141592,0.366519067,0.000366519,0.000403171,0.403170973,0.403170973,38,,,,,,,0.6512,Micro,1,M,3,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.8,0.6,0.6,Ellipsoid,3.141592,0.527787456,0.000527787,0.000580566,0.580566202,0.580566202,8,,,,,,,0.6286,Micro,1,M,3,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.8,0.6,0.5,Ellipsoid,3.141592,0.43982288,0.000439823,0.000483805,0.483805168,0.483805168,-12,,,,,,,0.4337,Micro,1,M,3,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.8,0.5,0.5,Ellipsoid,3.141592,0.366519067,0.000366519,0.000403171,0.403170973,0.403170973,4,,,,,,,0.4202,Micro,1,M,3,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.9,0.6,0.5,Ellipsoid,3.141592,0.45553084,0.000455531,0.000501084,0.501083924,0.501083924,21,,,,,,,0.635,Micro,1,M,3,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.9,0.6,0.6,Ellipsoid,3.141592,0.546637008,0.000546637,0.000601301,0.601300709,0.601300709,-13,,,,,,,0.5309,Micro,1,M,3,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.9,0.6,0.5,Ellipsoid,3.141592,0.45553084,0.000455531,0.000501084,0.501083924,0.501083924,26,,,,,,,0.6809,Micro,1,M,3,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.9,0.5,0.4,Ellipsoid,3.141592,0.303687227,0.000303687,0.000334056,0.334055949,0.334055949,28,,,,,,,0.4609,Micro,1,M,3,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3,0.7,0.5,Ellipsoid,3.141592,0.5497786,0.000549779,0.000604756,0.60475646,0.60475646,-9,,,,,,,0.554,Micro,1,M,3,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3,0.75,0.6,Ellipsoid,3.141592,0.7068582,0.000706858,0.000777544,0.77754402,0.77754402,-27,,,,,,,0.6136,Micro,1,M,3,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3,0.6,0.5,Ellipsoid,3.141592,0.4712388,0.000471239,0.000518363,0.51836268,0.51836268,11,,,,,,,0.5845,Micro,1,M,3,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3,0.6,0.6,Ellipsoid,3.141592,0.56548656,0.000565487,0.000622035,0.622035216,0.622035216,0,,,,,,,0.625,Micro,1,M,3,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3,0.7,0.6,Ellipsoid,3.141592,0.65973432,0.000659734,0.000725708,0.725707752,0.725707752,-55,,,,,,,0.4675,Micro,1,M,3,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3.1,0.7,0.5,Ellipsoid,3.141592,0.568104553,0.000568105,0.000624915,0.624915009,0.624915009,-16,,,,,,,0.5405,Micro,1,P,4,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3.1,0.7,0.5,Ellipsoid,3.141592,0.568104553,0.000568105,0.000624915,0.624915009,0.624915009,24,,,,,,,0.8195,Micro,1,E,7,,KP,,,,,,,,
Insecta,,Hymenoptera,Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3.1,0.6,0.7,Ellipsoid,3.141592,0.681725464,0.000681725,0.000749898,0.74989801,0.74989801,-43,,,,,,,0.523,Micro,1,M,3,,KP,,,,,,,,
